municipio,regiao,ano,tipo_crime,quantidade,fonte
São Jorge do Ivaí,RGI de Maringá,2021,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2022,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2023,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2021,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2022,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2018,Perturbação do Sossego/Tranquilidade,7.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2020,Perturbação do Sossego/Tranquilidade,20.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2021,Perturbação do Sossego/Tranquilidade,8.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2022,Perturbação do Sossego/Tranquilidade,3.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2023,Perturbação do Sossego/Tranquilidade,4.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2024,Perturbação do Sossego/Tranquilidade,5.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2018,Roubos de Veículos,1.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2020,Roubos de Veículos,1.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2021,Roubos de Veículos,3.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2022,Roubos de Veículos,1.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2023,Roubos de Veículos,1.0,Crimes gerais
São Jorge do Ivaí,RGI de Maringá,2024,Roubos de Veículos,2.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2018,Armas de Fogo Apreendidas,1.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2019,Armas de Fogo Apreendidas,2.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2020,Armas de Fogo Apreendidas,2.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2021,Armas de Fogo Apreendidas,1.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2023,Armas de Fogo Apreendidas,3.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2018,Crimes de Ameaça,49.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2019,Crimes de Ameaça,45.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2020,Crimes de Ameaça,25.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2021,Crimes de Ameaça,39.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2022,Crimes de Ameaça,22.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2023,Crimes de Ameaça,42.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2024,Crimes de Ameaça,44.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2018,Crimes de Estelionato,4.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2019,Crimes de Estelionato,6.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2020,Crimes de Estelionato,22.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2021,Crimes de Estelionato,28.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2022,Crimes de Estelionato,30.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2023,Crimes de Estelionato,27.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2024,Crimes de Estelionato,68.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2018,Crimes de Estupro,1.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2021,Crimes de Estupro,2.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2022,Crimes de Estupro,1.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2023,Crimes de Estupro,1.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2024,Crimes de Estupro,2.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2018,Crimes de Furto,32.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2019,Crimes de Furto,36.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2020,Crimes de Furto,27.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2021,Crimes de Furto,44.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2022,Crimes de Furto,45.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2023,Crimes de Furto,30.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2024,Crimes de Furto,17.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2018,Crimes de Lesão Corporal,24.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2019,Crimes de Lesão Corporal,38.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2020,Crimes de Lesão Corporal,25.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2021,Crimes de Lesão Corporal,39.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2022,Crimes de Lesão Corporal,30.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2023,Crimes de Lesão Corporal,32.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2024,Crimes de Lesão Corporal,33.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2018,Crimes de Roubo,5.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2019,Crimes de Roubo,5.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2020,Crimes de Roubo,1.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2021,Crimes de Roubo,2.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2022,Crimes de Roubo,2.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2023,Crimes de Roubo,4.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2024,Crimes de Roubo,1.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2018,Furtos de Veículos,1.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2019,Furtos de Veículos,3.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2020,Furtos de Veículos,2.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2021,Furtos de Veículos,4.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2022,Furtos de Veículos,2.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2023,Furtos de Veículos,2.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2024,Furtos de Veículos,1.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2018,Ocorrências Envolvendo Tráfico de Drogas,5.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2020,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2021,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2023,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2024,Ocorrências Envolvendo Tráfico de Drogas,3.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2018,Ocorrências Envolvendo Uso/Consumo de Drogas,7.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2020,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2021,Ocorrências Envolvendo Uso/Consumo de Drogas,4.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2022,Ocorrências Envolvendo Uso/Consumo de Drogas,4.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,10.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,4.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2018,Perturbação do Sossego/Tranquilidade,10.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2019,Perturbação do Sossego/Tranquilidade,9.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2020,Perturbação do Sossego/Tranquilidade,7.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2021,Perturbação do Sossego/Tranquilidade,11.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2022,Perturbação do Sossego/Tranquilidade,9.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2023,Perturbação do Sossego/Tranquilidade,4.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2024,Perturbação do Sossego/Tranquilidade,5.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2018,Roubos de Veículos,1.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2019,Roubos de Veículos,1.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2020,Roubos de Veículos,1.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2022,Roubos de Veículos,1.0,Crimes gerais
São Jorge do Patrocínio,RGI de Umuarama,2023,Roubos de Veículos,2.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2018,Armas de Fogo Apreendidas,1.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2019,Armas de Fogo Apreendidas,1.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2020,Armas de Fogo Apreendidas,3.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2021,Armas de Fogo Apreendidas,2.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2022,Armas de Fogo Apreendidas,4.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2023,Armas de Fogo Apreendidas,1.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2024,Armas de Fogo Apreendidas,1.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2018,Crimes de Ameaça,50.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2019,Crimes de Ameaça,38.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2020,Crimes de Ameaça,33.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2021,Crimes de Ameaça,40.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2022,Crimes de Ameaça,36.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2023,Crimes de Ameaça,29.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2024,Crimes de Ameaça,54.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2018,Crimes de Estelionato,9.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2019,Crimes de Estelionato,8.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2020,Crimes de Estelionato,11.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2021,Crimes de Estelionato,10.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2022,Crimes de Estelionato,14.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2023,Crimes de Estelionato,25.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2024,Crimes de Estelionato,32.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2018,Crimes de Estupro,2.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2019,Crimes de Estupro,4.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2020,Crimes de Estupro,3.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2021,Crimes de Estupro,3.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2022,Crimes de Estupro,4.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2023,Crimes de Estupro,4.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2024,Crimes de Estupro,5.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2018,Crimes de Furto,56.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2019,Crimes de Furto,51.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2020,Crimes de Furto,40.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2021,Crimes de Furto,53.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2022,Crimes de Furto,48.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2023,Crimes de Furto,36.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2024,Crimes de Furto,23.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2018,Crimes de Lesão Corporal,36.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2019,Crimes de Lesão Corporal,29.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2020,Crimes de Lesão Corporal,33.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2021,Crimes de Lesão Corporal,26.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2022,Crimes de Lesão Corporal,20.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2023,Crimes de Lesão Corporal,19.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2024,Crimes de Lesão Corporal,23.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2018,Crimes de Roubo,3.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2019,Crimes de Roubo,4.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2020,Crimes de Roubo,2.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2021,Crimes de Roubo,4.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2022,Crimes de Roubo,6.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2023,Crimes de Roubo,1.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2018,Furtos de Veículos,4.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2019,Furtos de Veículos,3.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2020,Furtos de Veículos,2.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2021,Furtos de Veículos,3.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2022,Furtos de Veículos,4.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2023,Furtos de Veículos,2.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2024,Furtos de Veículos,2.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2018,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2019,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2020,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2021,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2022,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2023,Ocorrências Envolvendo Tráfico de Drogas,3.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2024,Ocorrências Envolvendo Tráfico de Drogas,7.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2018,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,4.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2020,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2021,Ocorrências Envolvendo Uso/Consumo de Drogas,4.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2022,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,12.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2018,Perturbação do Sossego/Tranquilidade,22.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2019,Perturbação do Sossego/Tranquilidade,17.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2020,Perturbação do Sossego/Tranquilidade,17.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2021,Perturbação do Sossego/Tranquilidade,15.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2022,Perturbação do Sossego/Tranquilidade,15.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2023,Perturbação do Sossego/Tranquilidade,8.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2024,Perturbação do Sossego/Tranquilidade,8.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2018,Roubos de Veículos,2.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2020,Roubos de Veículos,2.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2021,Roubos de Veículos,1.0,Crimes gerais
São José da Boa Vista,RGI de Santo Antônio da Platina,2022,Roubos de Veículos,3.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2018,Armas de Fogo Apreendidas,3.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2019,Armas de Fogo Apreendidas,4.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2020,Armas de Fogo Apreendidas,2.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2021,Armas de Fogo Apreendidas,5.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2022,Armas de Fogo Apreendidas,3.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2024,Armas de Fogo Apreendidas,4.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2018,Crimes de Ameaça,24.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2019,Crimes de Ameaça,31.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2020,Crimes de Ameaça,35.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2021,Crimes de Ameaça,33.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2022,Crimes de Ameaça,40.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2023,Crimes de Ameaça,34.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2024,Crimes de Ameaça,48.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2018,Crimes de Estelionato,4.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2019,Crimes de Estelionato,6.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2020,Crimes de Estelionato,11.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2021,Crimes de Estelionato,13.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2022,Crimes de Estelionato,19.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2023,Crimes de Estelionato,19.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2024,Crimes de Estelionato,35.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2019,Crimes de Estupro,1.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2020,Crimes de Estupro,2.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2021,Crimes de Estupro,3.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2022,Crimes de Estupro,1.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2023,Crimes de Estupro,1.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2024,Crimes de Estupro,3.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2018,Crimes de Furto,41.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2019,Crimes de Furto,33.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2020,Crimes de Furto,30.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2021,Crimes de Furto,31.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2022,Crimes de Furto,60.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2023,Crimes de Furto,28.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2024,Crimes de Furto,32.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2018,Crimes de Lesão Corporal,31.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2019,Crimes de Lesão Corporal,21.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2020,Crimes de Lesão Corporal,23.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2021,Crimes de Lesão Corporal,24.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2022,Crimes de Lesão Corporal,28.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2023,Crimes de Lesão Corporal,25.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2024,Crimes de Lesão Corporal,51.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2018,Crimes de Roubo,3.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2019,Crimes de Roubo,3.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2020,Crimes de Roubo,3.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2022,Crimes de Roubo,5.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2023,Crimes de Roubo,3.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2024,Crimes de Roubo,2.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2018,Furtos de Veículos,5.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2019,Furtos de Veículos,7.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2020,Furtos de Veículos,2.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2021,Furtos de Veículos,1.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2022,Furtos de Veículos,1.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2023,Furtos de Veículos,3.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2024,Furtos de Veículos,1.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2018,Ocorrências Envolvendo Tráfico de Drogas,5.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2019,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2020,Ocorrências Envolvendo Tráfico de Drogas,5.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2021,Ocorrências Envolvendo Tráfico de Drogas,5.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2022,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2023,Ocorrências Envolvendo Tráfico de Drogas,7.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2024,Ocorrências Envolvendo Tráfico de Drogas,4.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2020,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2021,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2022,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,3.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2018,Perturbação do Sossego/Tranquilidade,5.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2019,Perturbação do Sossego/Tranquilidade,1.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2020,Perturbação do Sossego/Tranquilidade,4.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2021,Perturbação do Sossego/Tranquilidade,11.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2022,Perturbação do Sossego/Tranquilidade,4.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2023,Perturbação do Sossego/Tranquilidade,7.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2024,Perturbação do Sossego/Tranquilidade,11.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2018,Roubos de Veículos,1.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2019,Roubos de Veículos,1.0,Crimes gerais
São José das Palmeiras,RGI de Toledo,2020,Roubos de Veículos,1.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2018,Armas de Fogo Apreendidas,157.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2019,Armas de Fogo Apreendidas,135.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2020,Armas de Fogo Apreendidas,140.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2021,Armas de Fogo Apreendidas,114.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2022,Armas de Fogo Apreendidas,113.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2023,Armas de Fogo Apreendidas,97.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2024,Armas de Fogo Apreendidas,117.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2018,Crimes de Ameaça,3047.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2019,Crimes de Ameaça,3237.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2020,Crimes de Ameaça,2369.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2021,Crimes de Ameaça,2316.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2022,Crimes de Ameaça,2599.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2023,Crimes de Ameaça,2959.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2024,Crimes de Ameaça,2945.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2018,Crimes de Estelionato,984.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2019,Crimes de Estelionato,1527.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2020,Crimes de Estelionato,2195.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2021,Crimes de Estelionato,4378.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2022,Crimes de Estelionato,5314.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2023,Crimes de Estelionato,5196.0,Crimes gerais
São José dos Pinhais,RGI de Curitiba,2024,Crimes de Estelionato,5778.0,Crimes gerais
